,Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
90,B,Company 446,Rating agency 3,2/29/2012,Consumer Services,1.3741554144,0.8333077136,0.2677627884,29.97231558,0.024631193,0.018417533,0.563735533,0.118955295,0.012549644,0.010146352,0.046103586,0.514426983,0.983342185,2.621639708,0.722235297,0.2577980104,0.396693867,0.659935559,3.690407394,3.625847215,0.018383402,5.743358033,1.679118197,0.245734081,9.382121097
91,BB,Company 460,Rating agency 3,2/29/2012,Capital Goods,2.884528254,1.633849917,0.771470706,53.33473657,-0.00405983,-0.00786615,0.216503017,0.030612421,-0.004016163,-0.009323937,0.10560307259999999,0.982975674,5.1910673,1.846207732,0.650072785,0.477831094,0.2726323212,-0.891246772,4.120034315,2.871473656,-0.007883969,8.656721936,0.596170972,0.019144474,7.913123888
92,BB,Company 193,Rating agency 3,3/5/2012,Miscellaneous,1.249754264,0.949602252,0.305652569,54.7690217,0.081527907,0.129479518,0.305564121,0.185350727,0.033954317,0.059363285,0.072803056,0.418389448,13.90385712,1.134379249,0.535635518,0.323219073,0.890498971,3.456138129,8.6264579124,2.143059301,0.128713389,7.379844605,3.922943522,0.204503691,6.232207885
93,BB,Company 253,Rating agency 3,3/5/2012,Energy,0.843263698,0.380535006,0.048411678,81.43527956,0.1158973252,0.14289431719999998,1.004153789,0.1610241856,0.075979907,0.15246327,0.187511007,0.2911023,0.349867941,1.452068019,0.594449616,0.373400838,0.995147416,6.023355159,3.7815899354000004,2.449217166,0.143626609,7.496186794,6.052190406,0.21356084179999998,0.0
94,BB,Company 81,Rating agency 3,3/6/2012,Public Utilities,1.028967497,0.570088069,0.337724778,25.8090463,-0.002907466,0.001872789,1.006356354,0.025203285,-0.000763325,0.000547192,0.0711273266,0.263398962,0.393563176,3.352048327,0.767875688,0.20182935359999998,-0.230317525,-2.761907242,4.851883193,4.321724759,0.001899066,10.85917007,11.91777084,0.307941,0.829586172
95,A,Company 247,Rating agency 3,3/27/2012,Consumer Non-Durables,0.965906936,0.626159266,0.225627012,37.6719451,0.097670984,0.131798035,0.527862561,0.144725553,0.088987084,0.160072329,0.310141658,0.916215599,3.347311399,2.495843795,0.721454534,0.269864461,0.628164611,3.557999441,2.811027974,3.544899138,0.134109646,10.17706555,5.635697271,0.134610287,2.689044623
96,BB,Company 96,Rating agency 3,4/5/2012,Technology,1.308406319,0.514748043,0.230195842,24.18724617,0.027695709,0.027542893,0.997839833,0.029052323,0.064364412,0.142993797,0.245185316,1.2234746824,10.09236035,2.77402405,0.73400052,0.217502226,0.448938258,1.710641557,2.94838656,3.808904643,0.027496734,5.187244813,3.840625244,0.049802649,5.277651651
97,BBB,Company 211,Rating agency 3,4/17/2012,Basic Industries,1.8549322894,1.5914200558,0.148195396,40.27426792,0.043296622,0.062333851,0.241774056,0.070796317,0.062002185,0.101238726,0.108375833,1.457680335,7.293953542,0.729198139,0.4213662,0.319932858,0.333002916,1.038641167,4.2539481949999995,1.715404796,0.062783907,7.517561964,3.161608493,0.0290283,18.36606162
98,BB,Company 190,Rating agency 3,4/23/2012,Consumer Non-Durables,1.877760635,0.484134719,0.120300626,15.41075104,0.016091776,-0.004812456,0.046344187,0.016079544,0.04024255,-0.017415262,0.079764313,1.9120677422,10.68419435,0.986918516,0.493748664,-0.156470262,0.566547553,2.7614133074000002,3.0417525050000003,1.974325117,-0.004796232,7.409152699,2.7177101693999997,0.044065912,17.72347738
99,A,Company 136,Rating agency 3,4/24/2012,Technology,2.786725648,2.480175941,1.13654802,68.13536122,0.24018087,0.319544824,0.947523906,0.335459507,0.11720014,0.193726679,0.215482881,0.484663843,12.56740171,0.856771001,0.457328982,0.253089132,1.009152073,2.231871473,4.0318065785999995,1.831538445,0.322926899,14.09210433,2.229674012,0.315358541,2.919406
100,B,Company 457,Rating agency 3,4/24/2012,Energy,0.576532283,0.479379631,0.131492044,53.95094158,0.206730143,0.1624236904,0.852077651,0.0947720176,0.064837907,0.152118236,0.137567974,0.310464526,0.368871514,1.148347968,0.536652435,0.358888819,0.20878442979999998,-2.923586248,0.223432796,2.130980684,0.16198200160000004,7.356540282,2.778055349,0.21591731339999995,1.708409809
101,B,Company 201,Rating agency 3,4/26/2012,Energy,0.556562039,0.360385033,0.015733661,37.08256375,0.179607545,0.270962527,0.99979927,0.337452573,0.092640925,0.168613827,0.315226841,0.518528534,0.589992509,2.451737702,0.711100907,0.347198045,0.994218321,7.108983405,0.060392952,3.401952455,0.274124956,3.694459789,7.056299807,0.1598974292,0.0
102,BB,Company 237,Rating agency 3,5/7/2012,Energy,0.915995892,0.650384864,0.237782432,48.25789098,0.134714318,0.210760296,0.993977444,0.239408018,0.057140577,0.103283251,0.147984485,0.422054901,0.512738236,1.592455314,0.609551907,0.366408284,0.995129614,6.041329061400001,4.828921008,2.598922069,0.210556519,5.287942962,11.8838188,0.479092134,0.0
103,B,Company 69,Rating agency 3,5/14/2012,Public Utilities,1.984196681,1.2543391439999998,1.236036516,34.84234296,0.071144622,0.11106424,0.995069333,0.165549186,0.022029844,0.038018451,0.1290420106,0.312912619,1.122676571,1.7702019057999998,0.958943831,0.357500758,0.678507531,2.846835028,3.8228745728,2.7081979499999997,0.111488352,8.786298941,4.205556338,0.348681753,10.25319286
104,BB,Company 165,Rating agency 3,5/21/2012,Technology,1.557684013,1.184938616,0.674593884,39.11316042,0.033051453,0.035950403,0.177443971,0.070395532,0.033227853,0.046998492,0.132489442,1.004228725,1.682943353,3.017753261,0.747493061,0.071078084,0.096303272,0.261288279,4.7448164092,4.031771133,0.036193648,3.339451083,2.705027289,0.184870022,5.361497463
106,A,Company 105,Rating agency 3,5/24/2012,Capital Goods,1.817133102,1.35535073,0.273417355,58.90284594,0.085372739,0.114968379,0.238060018,0.114482626,0.097267109,0.165666853,0.193715766,1.138023878,6.815594725,1.026581136,0.505374616,0.252359258,0.816059529,5.996372268,4.2151536014,2.010598111,0.115383923,7.953266485,7.248629783,0.094699548,7.993704426
107,BB,Company 311,Rating agency 3,5/24/2012,Public Utilities,0.368717488,0.295044654,0.090012566,41.66203116,0.074803895,0.120543407,0.376910573,0.180820424,0.019228467,0.062649953,0.179114718,0.259621307,0.447529075,1.5145750652,0.719956035,0.381656357,0.50495171,1.468738688,0.503785668,2.5291979428,0.204127057,15.15784485,2.894050628,0.297877778,6.744193385
108,BBB,Company 101,Rating agency 3,5/25/2012,Consumer Non-Durables,1.146796367,1.8461124865999998,0.206256863,23.28182518,0.085023763,0.115025218,0.671032663,0.131256081,0.118729834,0.25067236,0.18564767959999998,1.396734976,9.409107539,2.680734863,0.724703698,0.259281932,1.014285431,4.632032089,4.660092904800001,3.715439085,0.113609583,12.52379922,4.528787504,0.104959826,5.490956869
110,AA,Company 232,Rating agency 3,5/30/2012,Technology,1.214073244,0.668591038,0.282188458,38.22001535,0.148670218,0.196673474,0.470606107,0.194889885,0.135314597,0.283008364,0.14287786440000003,0.92284766,7.746668257,4.735562369,0.826572779,0.24282505,0.786154929,3.6477718612000003,13.95450301,5.80266037,0.196109392,9.594694465,4.4110364306,0.184123706,6.692364925
111,BBB,Company 356,Rating agency 3,5/30/2012,Capital Goods,3.096970627,0.880914329,0.884044103,0.0,0.085924953,0.087443195,0.250184402,0.097952992,0.099422207,0.12210456,0.198629247,1.164256887,5.863809495,1.007684213,0.498505426,0.019608323,0.447350882,2.504557582,13.73700096,2.026221462,0.087725201,8.593451096,5.651920923,0.055722142,8.436141756
112,BBB,Company 273,Rating agency 3,5/31/2012,Consumer Non-Durables,1.402653817,0.75289366,0.169536978,45.67697401,0.053661055,0.059192228,0.258896438,0.078132013,0.045775936,0.128338375,0.098149801,0.86079839,2.620117036,1.133261461,0.53377519,0.102421386,-0.446932794,-0.590884634,2.7589609114,2.112138962,0.111306136,6.580211434,1.308456882,0.04502965,7.168458783
113,BB,Company 227,Rating agency 3,6/1/2012,Capital Goods,1.7960106684,1.4431671161999997,0.5489152097999999,38.11192827,0.091439662,0.128359666,0.278812456,0.127063419,0.079424309,0.130170064,0.149785024,0.868430595,2.829070008,0.875703896,0.460048132,0.274801806,0.553246242,1.306724796,6.29579747,1.854255076,0.127304369,3.479983487,2.369883573,0.145073935,12.0085011
114,BBB,Company 310,Rating agency 3,6/7/2012,Energy,1.145255848,1.220457568,0.14514967,84.03971921,0.093454947,0.140419816,0.240872718,0.162829917,0.066889496,0.142343092,0.157747264,0.714109428,1.037790904,1.371646747,0.571497847,0.329938373,0.146234743,0.634671485,3.7914209216000003,2.372426285,0.1683428,7.02718778,4.3806905,0.207474879,2.497362799
115,A,Company 328,Rating agency 4,6/15/2012,Technology,1.5571109374,1.25792106,0.5226728310000001,53.41001945,0.184335611,0.226773992,0.414872041,0.229625861,0.139927452,0.186384513,0.15224113579999998,0.759830299,12.19697953,-1.005147486,0.5261199866,0.191962408,1.007023115,1.832043259,4.725378465,2.3770993436000003,0.226592596,3.467997715,1.853151057,0.230538109,4.02302382
116,A,Company 77,Rating agency 2,6/15/2012,Public Utilities,1.008923352,0.843012956,0.43155846,38.68947876,0.021702324,0.094526601,0.582025094,0.115628334,0.010511969,0.052961159,0.02794815,0.48044365,1.244907386,1.671685101,0.6317884,0.027034702,0.453610373,4.771617787,5.4583149396,2.685318048,0.095492397,5.053712841,10.53557742,0.270660095,3.129676995
118,A,Company 6,Rating agency 4,6/15/2012,Public Utilities,0.749327188,0.660222606,0.104170468,38.8225521,0.031290282,0.053292884,0.544855155,0.073005417,0.014697554,0.027845747,0.037550226,0.465386066,1.182210365,1.554002848,0.608345941,0.376607071,0.419950142,2.431356238,2.3398020688,2.571564819,0.053474788,8.583432553,5.815914219,0.271897633,2.893752981
119,A,Company 430,Rating agency 4,6/15/2012,Consumer Services,1.245703189,0.992251974,0.383808599,33.78401466,0.027600145,0.051325767,1.008822543,0.069914719,0.023380937,0.053621268,0.045124731,0.845675971,3.692908908,0.933791079,0.477438768,0.446704267,0.447929654,1.6957604788,4.8502820153999995,1.939487466,0.051426585,3.45992707,4.2800103391999995,0.094085815,0.0
120,A,Company 462,Rating agency 4,6/15/2012,Finance,1.577777473,1.56791928,0.038629237,0.0,0.075530476,0.158429037,0.609296584,0.075115152,0.014133058,0.031073566,0.056315616,0.188988303,1.047458053,3.031234767,0.752293477,0.241755895,0.784832548,7.706382356,5.397671031000001,3.984030755,0.157398662,12.24625788,9.73616553,0.282822043,3.5071295782
121,A,Company 204,Rating agency 4,6/15/2012,Public Utilities,0.9751637,0.451892953,0.118047007,46.08070028,0.061602184,0.099497418,1.006635745,0.14670391,0.023708664,0.044568865,0.083720655,0.383452123,0.407336214,2.569884042,0.721295628,0.351734398,0.110837606,0.508068439,1.379446426,3.551812085,0.097987728,6.740060455,4.701903287,0.166801826,0.0
122,A,Company 263,Rating agency 2,6/15/2012,Capital Goods,1.535050043,0.922879799,0.323832465,56.42599875,0.11397601,0.095314575,0.501471178,0.107170928,0.049566009,0.047274148,0.088921976,0.437965085,7.104606894,0.782329837,0.443684264,0.095470055,0.850084017,3.714952715,2.776159005,1.769497481,0.096407467,12.30771828,4.407411385,0.14520025,9.348768266
123,A,Company 521,Rating agency 4,6/15/2012,Consumer Non-Durables,-0.561963338,-0.138860073,0.017649835,0.0,0.099870423,0.147868517,0.370098709,0.000129545,0.05274465539999999,0.070016455,0.089815329,0.3503341214,2.402519239,0.0,0.926445169,0.0,0.542359953,1.793690144,-0.570550424,-0.098755429,0.147160313,9.126805074,3.3377212,0.081087382,6.1804516532000005
124,A,Company 212,Rating agency 4,6/15/2012,Basic Industries,2.776375634,1.77071157,0.502030432,31.14830509,0.039052047,0.062005903,0.097478062,0.062551371,0.053873607,0.103824436,0.10383222,1.386151438,5.339357627,0.955392234,0.485471923,0.314815384,0.572723192,1.863087292,8.020553218,1.956734693,0.062196956,9.362179971,3.262758496,0.051949153,18.72168633
125,A,Company 67,Rating agency 4,6/15/2012,Public Utilities,0.609402119,0.464941541,0.01255672,48.32630631,0.082541971,0.090971148,0.55909524,0.147414233,0.028862688,0.037676631,0.107744137,0.349466044,0.499960781,2.734541733,0.727584309,0.097248655,0.194146329,1.241186214,2.045428936,3.717684904,0.092219361,8.100176804,6.396702825,0.207135528,6.458901667
126,A,Company 171,Rating agency 4,6/15/2012,Consumer Non-Durables,2.08235272,0.10186079,0.046300361,0.0,0.025030669,0.037613191,0.053472088,0.025214852,0.047975277,0.103047564,0.107873798,1.930730133,8.441617521,1.248644862,0.552969684,0.33175984,1.530312135,0.6520505774,1.7037870852,2.227118132,0.03715686,9.421447911,-3.616146762,-0.029139276,10.1554191
127,A,Company 57,Rating agency 4,6/15/2012,Basic Industries,1.452040785,1.224675077,0.647999866,48.73374496,0.096915468,0.203267427,0.404915053,0.234147864,0.048201194,0.122224881,0.112676497,0.50674145,0.904685769,1.163061588,0.511055962,0.52081654,0.544898502,9.761186492,6.943407344,2.303471047,0.213178978,5.472857368,7.741311841999999,0.456229204,3.517767381
128,A,Company 55,Rating agency 4,6/15/2012,Health Care,2.046805089,1.440120552,0.12497111,73.00525802,0.148859596,0.189501289,0.783394283,0.190505944,0.052714281,0.079364853,0.121268325,0.355756645,3.963932521,1.279972264,0.566520066,0.312426811,0.917557111,2.385818963,5.0714379252,2.272944477,0.190716705,9.242762088,2.591592758,0.300522616,3.919539633
129,A,Company 470,Rating agency 4,6/15/2012,Consumer Services,1.137961972,0.472676286,0.334937554,0.394986798,0.016460459,0.027023105,0.124467934,0.027174888,0.054504416,0.160426598,0.122794429,1.1141938746000002,7.219411764,1.23039238,0.546213593,0.354899748,0.598483054,4.367317486,11.788274763999999,2.246879895,0.026843971,10.58691697,7.324155996,0.035947405,11.76474195
130,A,Company 8,Rating agency 4,6/15/2012,Capital Goods,1.498327132,1.090050883,0.129434858,69.70133054,0.133729157,0.153367471,0.51232075,0.162714111,0.072391838,0.09473242,0.129279998,0.539494529,7.700380407,0.775000224,0.439852225,0.208955766,0.875030219,3.363797492,4.9339613138,1.76566548,0.150666268,9.693860336,3.85205007,0.163423232,5.513766494
131,A,Company 288,Rating agency 4,6/15/2012,Basic Industries,1.574145289,1.4644773956000001,0.3288095124,50.46798731,0.04584562860000001,0.122397155,0.45242949,0.215980735,0.099854078,0.037471686,0.133984799,0.282780326,0.738396614,0.321840333,0.24085097,0.42294064,0.993702604,2.044198037,3.32444064,1.322591586,0.122351222,6.528419183,2.03244439,0.403755346,4.428209738
133,A,Company 149,Rating agency 2,6/15/2012,Energy,0.964551444,0.059055629,0.059656374,0.0,0.093546713,0.0993703296,0.999424722,0.266332062,0.086910797,0.143691434,0.155124657,0.323544928,0.366940087,0.799557683,0.439644007,0.332247379,0.997421628,3.8679386608,0.764652305,1.810377245,0.0988065606,5.12535911,3.6843763771999996,0.10576353619999998,0.0
134,A,Company 322,Rating agency 2,6/15/2012,Basic Industries,1.544196066,0.91454981,0.563356802,19.41271249,0.025496239,0.0424235,0.049076411,0.043015927,0.072075045,0.227376099,0.173910578,0.722515602,6.84880817,1.445814869,0.584169723,0.302808369,0.618669016,3.166153334,4.369456357599999,2.440373193,0.042974727,6.69976692,5.163311253,0.037837424,12.86386469
135,A,Company 137,Rating agency 4,6/15/2012,Health Care,1.8778674545999998,2.625532034,0.496723831,62.08322485,0.161011862,0.201239972,0.656790245,0.203707527,0.107506099,0.160869352,0.175272359,0.673686215,9.278456919,0.610061092,0.382683674,0.202172825,0.849619939,3.113641666,8.794302497,1.611135438,0.20346214,10.22673779,3.673884387,0.174122394,8.095502885
136,A,Company 424,Rating agency 4,6/15/2012,Finance,2.339584412,2.359531071,0.024396388,68.55169714,0.065098008,0.095541,1.004686852,0.065690741,0.046072588,0.095485511,0.176237988,0.704209896,17.10484877,2.766033764,0.739715216,0.318703033,0.940450348,2.22392333,2.5581215984,3.760253787,0.096156063,13.75896942,2.37921194,0.095735062,0.0
137,A,Company 362,Rating agency 4,6/15/2012,Consumer Non-Durables,2.571514329,1.291787371,0.596865124,21.53012673,0.060087995,0.091653106,0.168075104,0.090765865,0.111034764,0.205561195,0.179431664,1.844037557,8.694884255,0.595595501,0.37203957,0.330866742,0.807403395,1.472536779,2.014004111,1.611599947,0.090969028,4.336088616,1.829779609,0.062016872,16.74573649
139,A,Company 70,Rating agency 4,6/15/2012,Technology,1.60135465,0.966928631,0.105484853,55.93154281,0.084492958,0.095945284,0.295535448,0.100758812,0.075782663,0.117583969,0.181340497,0.899060869,6.141094369,1.401649102,0.585598568,0.129565365,0.543622045,2.024632191,6.6586146414,2.377658236,0.103699639,8.159470264,3.707217766,0.077997911,7.609728079
140,A,Company 188,Rating agency 4,6/15/2012,Technology,1.006583306,0.535458245,0.158912687,52.32240638,0.055656521,0.023813218,0.48408726,0.07640187,0.054879796,0.038427344,0.182625841,0.98220078,10.42368447,2.337025429,0.704922432,0.623576243,0.637966516,3.853770487,4.127006775,3.381432187,0.02400396,3.36150282,6.076616183,0.098901276,4.428867555
142,A,Company 42,Rating agency 4,6/15/2012,Health Care,0.846710328,0.594926993,0.39095097,8.23969453,0.04999575,0.078046086,0.971163745,0.083534168,0.076273642,0.180012606,0.182716111,1.497256315,3.2917756986,1.385623332,0.578104678,0.351585479,0.843189218,5.490061103,11.21316658,2.388002185,0.077865854,5.88047551,6.574298871,0.069012952,0.348251894
143,A,Company 129,Rating agency 2,6/15/2012,Technology,2.831756013,1.984497541,1.012634975,54.66242712,0.111993289,0.138216808,0.380512232,0.152173545,0.0935268,0.131007565,0.182920624,0.83726312,7.902985494,0.934327033,0.478438624,0.226423639,0.741124015,2.2906703774,2.6412388060000005,1.926333358,0.137166259,0.651592588,2.7866819222,0.134256129,9.041744109
144,A,Company 92,Rating agency 4,6/15/2012,Consumer Services,1.711036496,0.171509638,0.057332904,0.0,0.042990479,0.067178662,0.319438965,0.066530165,0.06731335,0.132395614,0.187097348,1.530010581,2.651349864,1.828570989,0.639485299,0.348192031,0.598212714,4.35426672,2.7022251046,2.83258831,0.06703015,7.508691573,7.322764701,0.077868686,6.836848114
145,A,Company 177,Rating agency 4,6/15/2012,Capital Goods,1.372666318,1.109740979,0.238373872,49.542247,0.07737469,0.11437264,0.47309812,0.116022972,0.072602256,0.157864697,0.189126407,0.937450659,9.983636296,1.632786923,0.618697094,0.312241293,0.865626973,7.679100461,13.3523532116,2.649185626,0.11461887,5.953738385,8.904634235,0.098484297,5.99479474
146,A,Company 50,Rating agency 4,6/15/2012,Energy,1.081646867,0.743361874,0.206141903,21.82470898,0.051066607,0.093542881,1.001187286,0.050848353,0.080955538,0.181735955,0.190928655,1.604529507,2.924704718,1.355404993,0.569599892,0.459900025,1.003889455,5.1743109768,4.584638355,2.351379203,0.092892512,4.367259083,14.1803639,0.080135588,0.0
147,A,Company 272,Rating agency 4,6/15/2012,Capital Goods,1.823089623,1.155743088,0.804801356,0.0,0.063750363,0.091231492,0.184427603,0.092542845,0.060787967,0.10410003,0.193234377,0.956902258,8.302621466,2.218453317,0.681163556,0.30864064,0.785618846,3.474459821,7.670037183599999,3.219594789,0.091624001,8.255938765,4.381809101,0.098294231,7.450967074599999
